Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion
104373252113178624,123746419,y,report,other,n,reporter,none
106825259285610496,58844432,n,,,,,
108576192747155456,54331374,n,,,,,
101328422323757056,120114601,n,,,,,
103304766930681856,78650144,n,,,,,
107248722550865920,35798217,n,,,,,
109056194575990784,110309026,n,,,,,
106480822353276928,166046097,y,self-disclosure,other,n,victim,none
100693144668082176,69635835,n,,,,,
108614671342387200,198849081,n,,,,,
103514022103625728,30841475,n,,,,,
101691303213010944,310385006,y,denial,other,n,bully,none
105043129056509953,100020971,n,,,,,
101531047174483968,168462631,n,,,,,
102873615975976960,245097679,y,denial,other,y,bully,none
103174106945552385,95615212,n,,,,,
104331352169656321,241576589,n,,,,,
107605048967692288,343563032,n,,,,,
106149047538167809,270641812,n,,,,,
106963892323880960,76588508,n,,,,,
108712293692477440,334857873,n,,,,,
100375291855241217,238744640,n,,,,,
101731721678041088,40302740,y,accusation,other,n,accuser,none
104306324006912000,75684231,n,,,,,
106520363042734081,214897678,n,,,,,
104255225166176257,187261109,n,,,,,
105826834381406208,105741392,n,,,,,
106471175143690241,239234815,y,self-disclosure,other,y,victim,none
103057384024457216,27419044,n,,,,,
106036417339199489,360054197,n,,,,,
107910473755795456,267021306,n,,,,,
101412752286953473,151571791,y,self-disclosure,other,y,victim,none
104273815755964416,132271805,y,self-disclosure,other,n,victim,none
104333426651439104,309376140,n,,,,,
101404224218337280,68272349,n,,,,,
103975683457425408,143728299,n,,,,,
104690484416483328,53784642,n,,,,,
105734781270114304,267921795,n,,,,,
106154470068584448,230348971,n,,,,,
108587851859509248,284539663,y,accusation,other,n,accuser,none
101950962226302976,134967348,n,,,,,
105028193194479616,294362870,n,,,,,
106034365565370368,42655327,n,,,,,
100998785618022400,75920857,n,,,,,
106532234630148097,24235255,n,,,,,
105304534053683200,13265132,n,,,,,
106906865165811713,141362407,y,accusation,other,n,accuser,anger
100318756106010624,168846975,n,,,,,
105761318811873281,36207009,n,,,,,
105955711367921664,213172362,y,report,other,n,reporter,none
108651677627850752,78870124,n,,,,,
103930730085761024,312662200,y,denial,other,n,bully,none
104282571562680320,307090359,n,,,,,
106527962463084545,356575417,n,,,,,
107111185836548096,129970477,y,report,other,n,reporter,none
101314889829715968,309552321,n,,,,,
103534401081716736,271220245,y,report,other,n,reporter,none
103932434323734528,50851686,y,accusation,other,n,accuser,none
104827526639132672,226999994,y,report,other,n,reporter,none
106323697702412288,247172393,n,,,,,
107253142743302144,27369422,n,,,,,
107750616473931776,29362357,n,,,,,
108770386325409792,183808185,n,,,,,
109087845460877312,110764549,n,,,,,
106633957965168640,331910280,n,,,,,
106885321471438849,184874151,n,,,,,
101452400782614528,49808287,n,,,,,
103085351509307392,30072274,y,self-disclosure,other,n,victim,none
103317569083150337,266726098,y,accusation,cyberbullying,n,accuser,none
103608546490462208,188953421,n,,,,,
100614624596066305,346013244,y,denial,other,y,bully,none
100119765711990786,138792988,n,,,,,
102941288055308288,123380830,n,,,,,
104240822333087744,239475534,n,,,,,
104354868155793408,200302026,n,,,,,
108903138374852608,301199918,n,,,,,
103069419642691584,200256406,y,accusation,other,y,accuser,none
103460139243286528,191144169,n,,,,,
105862158092476416,274704300,y,self-disclosure,other,n,bully,none
106560283304132608,155936029,n,,,,,
108106793384808450,159899445,n,,,,,
108191200913264640,178065522,n,,,,,
108583891849322496,219535959,y,accusation,other,n,accuser,none
105500301951381505,33536373,n,,,,,
109043041301565440,241699693,n,,,,,
101877843029524480,334438081,y,self-disclosure,other,n,victim,none
104955699850780672,150826073,n,,,,,
103486661652004864,67453973,n,,,,,
105783414975762432,220396072,n,,,,,
108894150925090816,354320573,n,,,,,
101450242272149505,245177260,n,,,,,
103811931130966016,81287355,n,,,,,
106366650105860097,128176661,n,,,,,
107014244289089538,97100083,n,,,,,
104098641467277312,226905024,n,,,,,
101753726754226176,217917124,y,report,other,n,reporter,none
105840677706936320,358803119,n,,,,,
107600555823730688,213974113,n,,,,,
108699434099027968,354415604,n,,,,,
104033020859793408,338174714,n,,,,,
101316066319409153,174875633,n,,,,,
107009527324475392,277639030,n,,,,,
101351121158815744,68135084,n,,,,,
102735342322466817,37184268,n,,,,,
104010877342195713,233011762,y,self-disclosure,other,y,victim,none
105437378419765248,137058866,n,,,,,
106070466187374592,222151711,n,,,,,
103482561707253760,131799459,n,,,,,
101694279558242304,200794764,n,,,,,
106847498890522624,68762756,n,,,,,
109079831387451392,49456900,n,,,,,
104283119804350465,115900487,n,,,,,
108501153783885825,148728728,n,,,,,
108559494140805120,63359191,n,,,,,
108960068371873792,344670739,y,accusation,cyberbullying,n,accuser,anger
101035279695097857,268838481,y,report,other,n,reporter,none
104405548077826048,316064120,n,,,,,
108593844068679680,18080620,n,,,,,
102061588642664448,245638191,n,,,,,
102382544250609664,120753060,n,,,,,
106099031851274240,125865419,n,,,,,
108033808808419328,141978146,y,self-disclosure,other,n,bully,none
101624956185624576,77003005,n,,,,,
102477847611969536,350526309,y,self-disclosure,cyberbullying,n,victim,none
107623461593157633,189166513,n,,,,,
108866114884354048,270521710,y,self-disclosure,other,n,defender,none
106790347149025280,17373161,n,,,,,
107273525668225024,324649778,n,,,,,
108973948192047104,313859140,n,,,,,
100620251200364545,25467595,y,report,other,n,reporter,none
106478047124930560,317412910,y,report,other,n,reporter,none
106543362424844288,46664699,n,,,,,
107185795328253952,57059298,y,self-disclosure,other,n,bully,none
102677929368100864,294822265,n,,,,,
103292215429840896,21788823,y,report,other,n,reporter,none
103546241576742912,65431422,n,,,,,
104911134603214848,273872172,y,self-disclosure,other,y,victim,none
100329230398795778,173590031,y,accusation,other,n,accuser,anger
101566108829614080,80965912,n,,,,,
103371082500804608,179427398,y,self-disclosure,other,n,victim,anger
103903090297671681,73052765,n,,,,,
107865581688061953,68653465,n,,,,,
103669035165696000,316281194,n,,,,,
103908580046024704,267221512,y,accusation,other,y,accuser,none
108687467409973248,209294695,n,,,,,
102293920901378048,297273258,y,self-disclosure,cyberbullying,n,victim,none
104167570948628480,46897331,n,,,,,
107159933786652673,48931138,n,,,,,
103979269658652672,229992219,y,accusation,other,n,accuser,none
105434730643734528,201092126,n,,,,,
101546255590756352,22932028,n,,,,,
102935187834404864,279890411,n,,,,,
104102511341867008,121545623,y,self-disclosure,other,n,defender,anger
106089187291303936,24463766,n,,,,,
107573744893042688,130924560,n,,,,,
108012267794202625,231153790,n,,,,,
101486850442670080,48417811,y,accusation,other,n,accuser,none
102628950047588352,18424570,n,,,,,
103996613843886080,43572666,n,,,,,
106321650659766274,95417642,n,,,,,
106800291038502912,297695172,n,,,,,
108922316477566976,319534410,y,self-disclosure,other,n,victim,none
105270643334975488,137188962,n,,,,,
101374968151031808,188033924,n,,,,,
105645351561728000,131500972,n,,,,,
108586757964038144,131862874,n,,,,,
103527953287225345,344938512,n,,,,,
103603559580446720,289918074,n,,,,,
105240400956104704,21601866,y,self-disclosure,verbal,n,victim,anger
104609578058121216,163902281,y,report,other,n,reporter,none
103755539472846849,341034786,n,,,,,
106145790006804480,353582230,n,,,,,
108162897200418816,78014673,n,,,,,
108249388459102208,17929653,n,,,,,
104230726563676160,129862720,n,,,,,
105812622670176256,332596059,n,,,,,
107148415149940736,56897692,n,,,,,
108069005264293889,44791538,y,self-disclosure,other,n,victim,none
101368745557106688,76410444,n,,,,,
101717904441085952,58758812,y,self-disclosure,other,y,bully,none
104875135999279104,256063093,n,,,,,
100431298455273474,188509621,y,self-disclosure,other,n,victim,none
103071735645093890,83660990,y,self-disclosure,other,n,victim,none
104783192636145664,60272585,n,,,,,
105110475154526209,49139276,n,,,,,
106820940138168322,315824835,n,,,,,
108660101484781568,44498744,y,self-disclosure,other,n,defender,anger
108669746366525440,178699287,n,,,,,
105448443106955264,259522510,y,self-disclosure,other,n,defender,anger
105768152729788416,287023561,y,self-disclosure,other,n,victim,none
101439073427800064,33452323,n,,,,,
101631703654735873,9993442,y,denial,other,n,bully,none
107967929458507778,30725647,y,report,other,n,reporter,none
108141747246342144,94912172,n,,,,,
102023479167160323,127726322,n,,,,,
104217680625676288,187079185,n,,,,,
104368610138521600,14654943,n,,,,,
107995116576317441,144838181,n,,,,,
102756830131924993,203737143,n,,,,,
106401499600535552,34948808,n,,,,,
104758946866278400,266908347,n,,,,,
106659395848519680,147182148,n,,,,,
102389432610594817,326483089,n,,,,,
108450190729551872,47436261,n,,,,,
101808348290228224,87766334,n,,,,,
102288864885997568,11486062,n,,,,,
102423170484678656,25711137,n,,,,,
104596904091983872,74540072,n,,,,,
101667137919262721,286899488,y,self-disclosure,other,n,defender,none
102799440678621185,100692121,n,,,,,
103500869420580864,203391101,n,,,,,
103965296028696579,300466681,n,,,,,
102434169556180992,85296853,n,,,,,
103299700991598594,136843355,n,,,,,
107787244005371904,242570151,n,,,,,
103945429191884800,48507033,n,,,,,
104733054223912961,307118510,n,,,,,
107313881541648384,166429203,n,,,,,
104361388784357376,107438072,n,,,,,
106190646552956929,304131677,y,accusation,other,n,accuser,none
108499824428593152,212012005,n,,,,,
102947478508285952,39203794,n,,,,,
107567008635293696,85604967,y,report,other,n,reporter,none
108611450041413632,83766944,n,,,,,
108961445852614656,296768114,y,report,other,n,reporter,none
104153337200521216,53298083,y,self-disclosure,other,n,victim,none
105790174167961600,48852621,n,,,,,
106855662486695936,198926757,n,,,,,
108383232646582272,203307637,n,,,,,
109026858540085248,19620520,n,,,,,
100268959131111425,173558212,n,,,,,
104856792806334464,257575157,y,report,other,n,reporter,none
106613173884436480,134520439,n,,,,,
106975330069266432,100748506,n,,,,,
107914421501820928,172797411,n,,,,,
108872524045103105,245773887,n,,,,,
100350822487044096,349648941,y,self-disclosure,other,n,victim,none
102911450443554816,141069716,n,,,,,
105115679321100288,195916060,n,,,,,
105792265162719232,58349148,n,,,,,
106149134326706179,83684705,n,,,,,
108465324969574400,325541076,n,,,,,
100355758637596672,230019614,n,,,,,
103117222431559680,312958673,n,,,,,
103893342923927552,75557387,n,,,,,
107173448916283392,14740515,n,,,,,
107713586528387072,73699890,n,,,,,
108962660153958400,97380571,n,,,,,
108705472491687937,53686032,n,,,,,
103103689031561216,178866740,n,,,,,
103507132355325955,245389875,n,,,,,
107472498840444928,108685541,n,,,,,
107527676046221312,141733189,n,,,,,
101657431347703808,79706044,y,self-disclosure,other,n,defender,none
103983172223635457,279279721,n,,,,,
107252487525908480,208735918,n,,,,,
104362190475235329,30076717,n,,,,,
108523898877919232,58639816,n,,,,,
100305999956688896,20083832,y,report,verbal,n,reporter,none
102897731890188288,68005283,n,,,,,
104673313254678529,298880155,n,,,,,
101410405573853186,262360577,n,,,,,
108008566228656128,34080808,y,accusation,other,n,accuser,none
105139725756669952,226845879,n,,,,,
108671546754727936,156135011,n,,,,,
103894170170691584,125025036,n,,,,,
107336739441491968,60997574,y,accusation,other,n,accuser,sadness
102460530152849408,30957567,n,,,,,
108350459978334209,60979703,n,,,,,
100249149672394752,349403136,y,accusation,other,n,accuser,none
101519035761557504,59432761,y,self-disclosure,other,n,defender,none
101663935240998912,162429305,n,,,,,
101792174701678593,347010515,n,,,,,
102055320033046528,146494081,n,,,,,
102135510885081088,83257607,n,,,,,
106156963125137408,284758180,n,,,,,
101364917545861120,73275202,n,,,,,
105737376512491522,200228527,n,,,,,
105785885039136768,255594322,n,,,,,
106128854434844672,88187699,n,,,,,
107489171173675008,56284659,n,,,,,
105777898337746944,51754134,y,report,other,n,reporter,none
108957408428171264,212982555,n,,,,,
102921629763518464,90336650,n,,,,,
105679354486460416,149595897,n,,,,,
104689555432681472,52783568,n,,,,,
105795572258181120,225976837,y,report,other,n,reporter,none
107130257991147520,338004647,y,report,other,n,reporter,sadness
100390633038028800,148374506,n,,,,,
104900190200274944,245056894,n,,,,,
107148085578301441,156803723,n,,,,,
103159398767136768,290718674,y,report,other,n,reporter,none
105118134213677056,158930247,n,,,,,
102168467469381633,206129124,n,,,,,
102393457498271744,12029502,n,,,,,
107118311661240320,156873906,y,self-disclosure,other,n,victim,none
101825444743090176,158622204,n,,,,,
102807846797852673,70945114,y,report,other,n,reporter,none
102885920109379584,59239312,n,,,,,
100694994347753472,215727652,n,,,,,
101648531793784833,226464478,n,,,,,
103867103534264322,17496771,n,,,,,
106822186014228480,69190027,n,,,,,
101470901530402818,47133974,y,self-disclosure,other,n,defender,none
101635640449441795,41155465,n,,,,,
103563253132693504,289270147,n,,,,,
106372998700863488,223617919,n,,,,,
100330898746118146,138633272,n,,,,,
103898406036045824,16027990,n,,,,,
107953242599723008,146599542,n,,,,,
108683464869543936,46510210,n,,,,,
105406338053574656,220167423,n,,,,,
108564699024601088,230038063,n,,,,,
105767892552916992,257238507,n,,,,,
108130975371894784,141744442,n,,,,,
107605119876599808,145681455,n,,,,,
106192982868369408,52861984,n,,,,,
107940205968891904,314076914,y,report,other,n,reporter,none
101516291327791104,168240460,y,self-disclosure,cyberbullying,n,victim,none
104028996546732032,232686985,y,accusation,cyberbullying,n,accuser,none
105625783044804608,337036349,y,self-disclosure,other,y,victim,none
108045357946118145,313527514,n,,,,,
103854908972867584,6369312,n,,,,,
104187867462504448,75486314,y,report,other,n,reporter,none
105968358192713728,317935320,n,,,,,
108307117374586880,295893071,y,self-disclosure,other,n,victim,none
107142015384420352,220133102,n,,,,,
108701605683138561,345090735,n,,,,,
105115552309194752,35129938,n,,,,,
106469695313547265,26319937,y,self-disclosure,verbal,n,defender,none
106495344656920577,192011716,n,,,,,
105710486405922816,78043088,n,,,,,
106294055872372736,235757321,y,report,cyberbullying,y,reporter,none
100229456622403584,280591487,y,self-disclosure,other,n,bully,none
102916300912861185,105276754,n,,,,,
104354306135818240,25776103,n,,,,,
105401214262448128,140923383,n,,,,,
103726314900561920,220948393,n,,,,,
104236009734144000,257480638,y,report,other,n,reporter,none
104820939476316160,17307257,n,,,,,
106324032466599936,47643174,n,,,,,
108890830365929472,274339841,n,,,,,
109006820022030337,237563114,n,,,,,
103046614725300224,282541078,n,,,,,
105226703068082176,229733321,y,self-disclosure,other,n,defender,none
105841299642523649,79337200,y,self-disclosure,other,n,bully,none
106838516113227776,198959638,y,self-disclosure,other,n,defender,anger
108626301606309888,208550034,y,self-disclosure,other,n,victim,pride
100997057455722497,188031011,y,accusation,other,n,accuser,none
103865811613134848,185651109,n,,,,,
106541044392407040,277063840,n,,,,,
103926063607975937,43935642,n,,,,,
104851665328422912,126492133,y,self-disclosure,other,y,victim,none
102967474651271168,76064184,n,,,,,
105786271896567808,117532654,n,,,,,
106691743419858945,52884160,n,,,,,
100090327716732928,303028096,y,accusation,other,n,accuser,none
101851578549542912,321682517,n,,,,,
102962088791650304,322374187,n,,,,,
103118481410625538,89040293,n,,,,,
105658062056079360,347386473,y,self-disclosure,other,n,bully,none
105768330958356482,28172071,n,,,,,
101636701348302848,324239145,y,report,other,n,reporter,none
106242164471762944,60870302,n,,,,,
106400132853010432,147779939,n,,,,,
101311667698278400,317112700,n,,,,,
100701456029589504,63160706,n,,,,,
107263679891906561,347443947,n,,,,,
107892662224420865,43526607,y,self-disclosure,other,n,victim,sadness
103296794640912385,55399885,n,,,,,
100989177641971712,344870581,y,self-disclosure,other,n,defender,none
104572430147792896,193750851,n,,,,,
104652172150579200,340572960,y,accusation,other,y,accuser,none
101458744692584448,257715630,y,self-disclosure,other,y,victim,none
102089285120958464,27966103,y,report,other,n,reporter,anger
108485470874386433,254986991,n,,,,,
106086596352278528,162266736,n,,,,,
107053329758171136,177665165,y,denial,other,n,bully,none
107947264781197312,75755585,n,,,,,
101804236983115776,278271987,n,,,,,
101865886155157504,30385487,y,report,other,n,reporter,none
102209565466181633,53227456,n,,,,,
104588134762807296,73958884,n,,,,,
106047251037700096,45226634,n,,,,,
106650619917516800,202756049,n,,,,,
108208006918963200,284492891,n,,,,,
103442472172138496,86271051,n,,,,,
103861278866554881,276814674,n,,,,,
105644005051731968,293437435,y,self-disclosure,other,n,victim,none
108635145317265408,305868332,y,accusation,physical,y,accuser,none
104352716012257281,25718645,y,report,other,n,reporter,none
105010055526625280,54626683,y,report,other,n,reporter,none
101009928508030977,32867072,n,,,,,
107486346251206657,181343397,n,,,,,
109017449457909761,38240134,n,,,,,
105093680322445312,335718605,y,report,other,y,reporter,none
101739358276689920,79787592,y,accusation,other,n,accuser,none
104363910198599682,252294808,n,,,,,
108312542304153600,61933836,n,,,,,
101527990017589248,61719772,n,,,,,
104025758707617793,70514696,n,,,,,
108044553654771712,242592973,y,self-disclosure,cyberbullying,n,victim,none
102337877526056960,353365965,n,,,,,
108552874237239296,103630513,n,,,,,
102103866476199936,21253586,n,,,,,
107279214864109568,237053845,y,self-disclosure,other,n,victim,none
102219951900868609,311504448,n,,,,,
107585610952351744,360603888,y,self-disclosure,other,n,victim,none
107996282349555712,110576201,y,self-disclosure,other,n,defender,anger
102304404266418176,240412478,y,denial,other,n,bully,none
106615039573762048,37970125,n,,,,,
107519236699721728,302824059,n,,,,,
101448269154103296,171230277,n,,,,,
106231369943891969,267508000,y,self-disclosure,physical,y,victim,none
104255076264181760,122095830,n,,,,,
105597169129623552,268499847,y,self-disclosure,other,n,victim,none
107098758818443265,197499337,n,,,,,
107495646734458881,356008502,n,,,,,
101392727643660288,344104676,n,,,,,
102066433034436608,200244104,n,,,,,
107062021568204800,59975780,y,self-disclosure,other,y,victim,none
107686754479386624,94666504,y,self-disclosure,other,y,victim,none
107970256206692352,78485050,n,,,,,
101787118241722370,279709879,y,self-disclosure,other,n,defender,none
106190028098646016,176809659,n,,,,,
100374681630146560,99525691,n,,,,,
103933415652466688,136654436,n,,,,,
108288257212694528,327042209,n,,,,,
109028613566898176,251666178,n,,,,,
109057129645735937,365202825,n,,,,,
106035156841807872,196437279,n,,,,,
107138720284672000,71130476,n,,,,,
107777732586389504,184568403,y,self-disclosure,other,y,victim,none
107855310655471617,73212035,y,report,cyberbullying,n,reporter,none
108900564821213184,39158988,n,,,,,
103890579863244800,311679052,n,,,,,
105100403774992384,320321039,n,,,,,
106194654499831808,52269086,n,,,,,
107616675578384384,254542764,n,,,,,
108571255938105344,164777283,n,,,,,
107531622974361600,156518313,y,report,other,n,reporter,none
101667584021250048,299373917,y,self-disclosure,other,y,victim,none
101891119629078528,35286418,y,denial,other,n,bully,none
104409105116049409,118208929,n,,,,,
108154783357079552,220994503,n,,,,,
107339514028097537,263426889,y,self-disclosure,other,n,victim,none
101753138431791104,259000525,n,,,,,
103515447084855298,269371189,n,,,,,
105888857517600768,89621208,n,,,,,
108414821288001537,186840075,n,,,,,
103006224936734720,111201163,y,report,cyberbullying,n,reporter,none
105663951106355200,38875413,n,,,,,
109002862088040449,336971657,n,,,,,
102176620395241472,332065393,y,report,other,n,reporter,none
106136645832671233,72119396,n,,,,,
101464067163684865,42261692,n,,,,,
103137542873944065,159316410,n,,,,,
105698738944745473,97099573,n,,,,,
105771992212439041,245899498,n,,,,,
102521688901693440,283241426,n,,,,,
101353743257317376,245543122,y,report,other,n,reporter,none
101440178899517440,95583561,y,report,other,n,reporter,none
101579588592865280,327717269,n,,,,,
103167443362525184,234396951,n,,,,,
101766168569843712,222503011,n,,,,,
102853272422989825,251984180,y,report,other,y,reporter,none
101411966098210818,280099799,y,self-disclosure,other,n,defender,none
102489792058626048,93907655,y,report,other,n,reporter,none
103617692287766529,75449143,n,,,,,
106516989027160065,222550832,n,,,,,
106911455961563136,204569515,n,,,,,
106923944958894080,52654336,n,,,,,
106552310720761857,269126488,n,,,,,
106915235427917825,53378105,n,,,,,
103601787939991552,179707102,n,,,,,
105397178066927616,245063015,n,,,,,
100228458969440257,84305958,n,,,,,
102835471389966336,75863908,n,,,,,
104922628887822336,232664105,y,report,other,n,reporter,none
105653550377472000,255868525,n,,,,,
100163940893462528,29750329,n,,,,,
100980535064657921,64245772,n,,,,,
103157198829535232,151273908,y,report,other,n,reporter,none
105845682648256512,117238580,n,,,,,
102381010817265664,80461042,n,,,,,
102839771918897152,319943017,n,,,,,
108716705995423745,77794864,y,accusation,other,n,accuser,none
100309453311709184,20195474,n,,,,,
101513807205105665,35221794,n,,,,,
101782499688062976,259918055,n,,,,,
104631656106823681,68431331,y,self-disclosure,other,n,victim,none
108632922810105856,197644933,n,,,,,
101668298466406400,239965972,n,,,,,
102790863230472192,336437711,n,,,,,
105112958488682496,215894290,n,,,,,
107172111868624896,149720025,n,,,,,
105468157967347712,60486205,n,,,,,
101891098972135424,346801510,n,,,,,
104700155923660800,149933406,n,,,,,
105809000918024193,103700053,n,,,,,
106749769782800384,285001588,n,,,,,
108564264616345601,24430630,n,,,,,
108823658985828352,48755918,n,,,,,
101616758334554112,169441276,y,report,verbal,n,reporter,none
103503609500676096,96853792,n,,,,,
106145202548391936,97030209,n,,,,,
108727230590488576,33429647,n,,,,,
109095083395129344,317360076,y,denial,other,n,bully,none
100215413975158784,107581299,n,,,,,
101467074047651841,202055254,n,,,,,
101719789516500992,250784151,n,,,,,
103271230991380481,73172595,n,,,,,
104677255644590082,61538529,n,,,,,
106459277417398272,183234846,y,self-disclosure,other,y,victim,none
107585719459004416,321369419,n,,,,,
101554303646437376,238372484,n,,,,,
107756271809200128,85057490,n,,,,,
101774672353443843,314397213,n,,,,,
104705844981137408,318486295,n,,,,,
106172337711353856,306857821,n,,,,,
101845811683536897,185876342,n,,,,,
103062748430221312,337036349,n,,,,,
101725030584565760,42452793,n,,,,,
106484943361818625,310645988,n,,,,,
106880773382090752,59197522,n,,,,,
103605800920039424,28956266,n,,,,,
106795796946628609,177631545,n,,,,,
109102227389558784,251953027,n,,,,,
105725955150069760,248987144,n,,,,,
102061622436175873,88424463,n,,,,,
105455365205925888,176252712,n,,,,,
107950848671354880,118580304,n,,,,,
102282707765170177,20338347,n,,,,,
103188971739283456,325754807,n,,,,,
104240588412567552,299925953,n,,,,,
103490373053186048,317314344,n,,,,,
101678311285063680,128899888,y,report,other,n,reporter,anger
102214633116540929,236596333,n,,,,,
104299580560117760,306315289,n,,,,,
101489015299112961,178192270,n,,,,,
103978032565452801,102764143,n,,,,,
107485748504174592,336444456,y,report,other,n,reporter,none
102201285138329602,267021306,n,,,,,
104209543113883648,127721266,n,,,,,
100590430332264448,228194764,y,accusation,other,n,accuser,none
105661835021254656,257184162,n,,,,,
101762153782063104,100413155,n,,,,,
102501581320232960,348559031,n,,,,,
105819133672816641,56244194,n,,,,,
102466120837111808,16616476,n,,,,,
107269146739355650,34407081,y,accusation,other,n,accuser,none
103065339503456256,277997391,n,,,,,
105802318330597376,37837934,n,,,,,
108180901522972674,51624292,y,accusation,other,n,accuser,none
102061586537127936,103684967,n,,,,,
104384813233999872,291461511,n,,,,,
104611065312190464,75485801,n,,,,,
104953072790417408,115995404,y,self-disclosure,physical,y,victim,none
106045945191469056,25534315,y,report,other,n,reporter,none
100202223203655680,26057762,n,,,,,
104345431898718208,166851977,n,,,,,
101399473921593344,68978681,n,,,,,
105804014695878656,87055107,n,,,,,
106504050413023232,126776391,n,,,,,
101453348510760960,184154753,n,,,,,
105430919778799616,33695263,y,report,other,n,reporter,none
105753785053351937,16537302,n,,,,,
106368935649226752,351308390,n,,,,,
101538606690222081,293666634,y,self-disclosure,other,n,defender,anger
108164754740228096,36280303,n,,,,,
108960018849730560,304101598,n,,,,,
103086199345905664,232286691,y,self-disclosure,other,n,victim,none
106098782676074496,279767324,n,,,,,
106102812072615937,191855188,n,,,,,
108118116466302976,197415969,n,,,,,
102344022051405824,146016487,n,,,,,
104977740406591488,78928859,n,,,,,
105782944907542529,226554247,n,,,,,
106787698093723648,111609831,n,,,,,
105069988007780352,200275551,n,,,,,
103260357891588097,244682736,n,,,,,
104314847566630912,160990168,n,,,,,
107262523945910272,80613221,n,,,,,
107695141833285632,228811199,y,self-disclosure,other,n,victim,none
107998364318171136,82410422,y,self-disclosure,cyberbullying,n,victim,none
108319673392705536,199654451,n,,,,,
107504290809131008,349415420,n,,,,,
101936750863204352,307178485,n,,,,,
102732287392755713,38415895,n,,,,,
104573514929016832,30509527,n,,,,,
107333867559596032,100030998,n,,,,,
101315766225342465,328830860,y,denial,verbal,n,bully,none
101799136722026496,146657078,n,,,,,
108222202511491072,37627349,n,,,,,
108510367809945600,295895603,n,,,,,
103275848056061952,123351091,y,self-disclosure,other,n,bully,none
104079525675147264,59056820,n,,,,,
102090552492822528,217389671,y,report,other,n,reporter,none
105056999141683200,303531568,n,,,,,
106802903154561024,351071040,y,report,other,n,reporter,none
108617088821760001,155252570,n,,,,,
103244066959007744,257715213,n,,,,,
105420397570301953,229691587,n,,,,,
106242253403594752,274611250,y,self-disclosure,other,n,victim,none
101027159602237442,175272644,y,self-disclosure,other,n,victim,none
105423446489567232,152025721,n,,,,,
105747021721370624,129263686,n,,,,,
102100577676304385,331072760,n,,,,,
102457191897890817,295126294,n,,,,,
106090312975392768,62352161,y,self-disclosure,other,n,victim,none
106907374694043648,336869533,n,,,,,
106962363969847299,328334614,n,,,,,
106489000344305664,232120198,n,,,,,
105037982758731777,209895895,y,self-disclosure,other,n,victim,none
103245136993058816,352125462,y,self-disclosure,other,n,bully,none
103256847682777089,355078036,n,,,,,
104689822999904256,116008719,n,,,,,
107309445004017666,180853788,n,,,,,
109088223636111361,30225671,n,,,,,
100659208134983680,124383116,n,,,,,
102072400002289664,328561074,n,,,,,
102396772760031232,243408334,n,,,,,
104324691115782144,304640197,n,,,,,
105603853499645952,29714202,n,,,,,
106412697670778881,23184570,n,,,,,
108981095546097664,360204416,y,self-disclosure,other,y,bully,none
104726370877308928,121223345,n,,,,,
106213115435286528,317213462,n,,,,,
100289755954151424,139776596,y,report,other,n,reporter,none
101448537065259008,82709538,n,,,,,
102898813311787008,208782549,n,,,,,
106581256346669056,98020057,y,self-disclosure,other,n,reinforcer,none
107299017528049665,112862864,n,,,,,
101442975728533504,58000832,n,,,,,
101873770104500224,83985608,n,,,,,
103565616383930368,65822227,n,,,,,
104161235712475136,60514596,y,self-disclosure,other,n,victim,none
103448962647855105,293286719,n,,,,,
100293859644407808,243011767,y,denial,other,n,bully,none
102924995205935104,100301186,n,,,,,
101015430948331520,217472361,n,,,,,
103559540183793664,31522007,y,accusation,other,n,accuser,none
107583444111990784,168042589,y,accusation,other,n,accuser,none
109109806492680192,265063497,y,self-disclosure,cyberbullying,n,victim,none
106055061070815232,178882933,n,,,,,
108555187576242176,118297481,n,,,,,
100966541889249281,304478268,n,,,,,
102788219065733120,339772695,n,,,,,
106396445522935811,41246812,n,,,,,
108543837147889664,229183225,n,,,,,
101411321240760320,14529091,n,,,,,
106834762848673792,145868666,n,,,,,
108201229745786880,45873833,n,,,,,
103894485523628032,184153740,n,,,,,
109102701903749120,236596333,n,,,,,
106422987795869696,257943761,y,self-disclosure,other,n,defender,none
106490590442700800,240222201,y,report,other,n,reporter,none
101438130179145729,252307118,n,,,,,
103927244715597824,333196062,n,,,,,
103149641272528897,51123279,n,,,,,
105509793367728128,166033192,y,self-disclosure,other,n,victim,none
108350492110893056,259492370,n,,,,,
101554748460773376,47605890,n,,,,,
102232061070426112,21152306,n,,,,,
103064436285251584,31925746,n,,,,,
104363677980954624,341748051,n,,,,,
105436093343739906,210237556,y,self-disclosure,other,n,victim,none
105965906252939264,229130457,n,,,,,
107128128844992512,341742975,n,,,,,
101327417146228736,351884496,n,,,,,
101414429991763969,56591583,n,,,,,
107245272182173697,39037972,y,report,other,n,reporter,none
107885457479704576,152523929,n,,,,,
101475986964627456,162230457,n,,,,,
108597587958972416,169134301,y,self-disclosure,other,y,victim,none
102521375729786880,250921609,n,,,,,
102866933661184002,219513851,n,,,,,
100141392734584833,297881978,n,,,,,
101452947543687168,333028620,y,report,other,n,reporter,anger
101805393323376641,105507634,n,,,,,
103515623535026176,35368780,y,report,other,n,reporter,none
