Tweet ID,User ID,Bullying_Traces?,Type,Form,Teasing?,Author_Role,Emotion,Text
104760291711131648,126109547,n,,,,,,"@Jilltweety OMG Darryn has to go, I feel ill everytime he exposes that gross body of his and he's nasty and bullying #BigBrother"
106392823632375808,65708016,n,,,,,,"Alicia has just given a shit about bullying & Animal abuse. Give a Shit at Give-a-Shit.org
#giveashit"
104075785605885952,152547246,n,,,,,,"@MiinT tweeting her saying she's ugly, a whore and that she should go burn in hell is bullying though. I know TrollJunes hasn't said that"
108271197111861248,287027299,n,,,,,,clima de bullying nesse twitter kk
103971739519811584,271060181,n,,,,,,@AnaCmello @Miih_Pattz @boluiza @andressagg_ @danydemoura  Tbm sofro desse Bullying!!!!
107935968631332864,231996455,y,self-disclosure,other,n,defender,none,@Wolf_Quill I've seen a lot of people switch schools because of bullying but I decided I didn't want to be one of them
102134188102266880,33791279,y,self-disclosure,other,n,defender,empathy,"Read my response to ""Have you ever Been bullied at school?"": http://t.co/izEDL9q"
102152254894772224,31188613,y,accusation,other,n,accuser,none,"@CraigyAnderson Generally, they seem to be kids who were bullied at school, who enjoy the sense of power a high-vis jacket gives them."
103423028586754048,52040014,y,self-disclosure,other,n,defender,none,@MorganMcClain she need to switch her bully game up its 2011 and she still cussing out people
105314501259300864,354860325,n,,,,,,@DramaTweetBrad Whatever you bully!
108092109227163650,128578295,y,self-disclosure,other,n,defender,none,"But seriously, I hate Angelica! Dumb bitch always bullying Tommy, Chuckie, Phil & Lil. She be salty as shit when Susie comes shut shit DOWN!"
100364363826872320,72712971,n,,,,,,"@Warbler__Blaine yeah i came 2 days ago,started getting bullied the first day-looks up slightly-"
101654077582221312,69075875,y,self-disclosure,other,n,victim,anger,Dude on bully beatdown is super wild!
103775036170702848,258604916,n,,,,,,"I'm a girl who deals with bad acne, weight issues and low self esteem. I get bullied everyday by people and... http://t.co/Kb126cQ"
103958080173256705,119126067,n,,,,,,Stonewall are looking for young people aged 16-18 who have you experienced homophobic bullying and would be... http://t.co/5cD3yo4
105507041891729408,39403230,n,,,,,,#youknowuwrong if u bullied any of the @ICONicBoyz
106008016662441984,122213131,n,,,,,,@RisssRattt90 your a bully.
106020706973794305,310478643,n,,,,,,Lmao @_HimOverThere5 is a bully
106695973463531520,80401802,y,self-disclosure,other,y,victim,none,Update News &gt;&gt; Rebecca Black 'Friday' Star Drops Out of School Due to Bullying http://bit.ly/qjDBGF
107993987289317377,30367853,n,,,,,,Recognizing And Dealing With Bullying In The Workplace http://bit.ly/oEsZ5M
104657323754127360,276810937,n,,,,,,It's so funny when the bully meets their match!!!
105468337303207936,330762122,n,,,,,,@luisfer9 bullying 4 (te quedan 5) CC. @omarclh
105639549031555073,146569971,n,,,,,,Stand up nd do sumthen lol a bully favorite line
101908156615102465,98892567,n,,,,,,The Bully at Work: What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job http://dlvr.it/bn8wZ
101722780751499264,327683918,n,,,,,,Not liking how @NikkiHesford is making me out to be a bully! 'who constantly tweets me criticism' did your mum tell you it's wrong to lie?!
101803906694258689,177312148,y,self-disclosure,other,n,victim,sadness,"@wu_fei actually I just realized, this isn't Running Man and Kwangsoo is still being bullied. lol. D: noooooo kwangsoo :'("
102044734482157569,338313343,n,,,,,,"@DavidJChalmers He'll be good at stopping teams bullying #afc, effective against likes of Stoke. But Cahill could have done that too."
106523461492547586,234004094,n,,,,,,Hey @timoshei! Did you get my email a little while ago about the anti-bullying campaign? I havent heard anything back yet.
101005913229504513,42541637,n,,,,,,"Kiosked selected as White Bull 2011 Bully Award finalist, see http://t.co/W8hbg4N"
101987393262993409,281999321,n,,,,,,U_U Le hacemos bulling a Laurita U_U
103998839580655616,263504094,n,,,,,,"Today, 17 teens will take their own lives due to bullying. http://t.co/T6k6BRP"
108573739444211712,342308356,n,,,,,,@T__Lourdes aww hugss loool u was bullying me not long ago
101580127837765633,153838529,n,,,,,,@hsoferr you are DEFINATELY not a bully! These people be trippin'
102587440497307648,47533312,n,,,,,,"@ABYmonster @kesleylim @nicollette_ ya lor equals to bully alr. Haha kes, aby misses you!"
100254294313402368,221900141,n,,,,,,"@iSelenaNerd your pizza look so good, and i love see you happy, i hate when a person gets bullied, because i know the feeling, and it hurts."
102878026345353216,65366184,y,accusation,other,n,accuser,none,#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/mXNQLjV
104808651943976960,27319574,n,,,,,,@glutenfreegirl - It constantly amazes me how big a problem bullying still is. Kudos for writing your post!
105486685831311361,9727762,n,,,,,,"And on top of all the shit that's happened already, I think I'm ALREADY being fucking bullied -_- Btw, it's only 7 days into skool -_- #FML"
108425108091187200,93657570,n,,,,,,@AntoineVillasBo what happen to your life? what makes it shitty? so you've been bullying? goodgood.  huhuhuhu.
103458514130829314,20604286,n,,,,,,@Die_Reyes BBF (Best Bully's Forever) ILoveYou:*
104585091849793536,338052402,n,,,,,,&lt;---- bully !
104023950136320000,347624704,n,,,,,,@_VickySecret_ lol. I'll bully u!
104638406159646720,176882476,y,denial,other,n,bully,none,@shannnesee Got! You always bully me. :&lt;
108303986863509506,312753010,y,report,other,n,reporter,none,Attended a session on bullying and cyberbullying.  Well worth the time!
104675047255445504,249913746,n,,,,,,I ain't even big enough to be a bully
106552340173172736,71388705,n,,,,,,@terryjr91 Yeah. Mostly it was this one guy who verbally bullied me at school and on my LiveJournal/everywhere online.
102446983758884865,251101355,n,,,,,,Bullying incidents nearly quadruple in Nashua schools - Nashua Telegraph: Bullying incidents nearly quadruple in... http://t.co/lLAno5V
106387128514129920,15672036,n,,,,,,"half birthday on Saturday....bully for ME, picked up a shift at work that night"
106519863568240641,189708381,n,,,,,,Um encontro e um bate papo sobre Bullying on Twitpic: http://t.co/udxW8Cl via @AddThis
103697467475894273,351243501,n,,,,,,@laressays isso é bullying
106773040200818688,23613124,n,,,,,,Bully Tools 92312 24-Inch Lawn reviews http://t.co/5EfSF6w
106956868936663040,59247592,y,accusation,other,n,accuser,none,“@BayouBadBoy: @DCLAUDE87 university of Phoenix” yea son they will bully you at university Of Phoenix! Lol
108450668410445825,309563555,n,,,,,,@ian_ianization Hi ian! I everyday watch your show leh!! Dont bully ahya and zhiyong!! Dont join gang and lijie chou nu ren! &lt;3
100247333060616192,157923720,n,,,,,,Fathers can have such an impact to help their Son or daughter through a School Bullying situation #fathers #twitterdads #family
108579798808408064,94912172,n,,,,,,"Read my response to ""Você já sofreu bullying?"": http://t.co/t5zUUJ1"
102743019345809408,354424814,n,,,,,,Please don't bully @shfly3424...kkkk
105024863177146369,358894754,n,,,,,,@delphie94 likedat treat me lo u... My throat dam hurt. Don't bully leh :(((( okay lo meet u... So far again -.- zomg
105137625387642880,24003907,n,,,,,,"""Bullying""is a reality. And there's a lot we all can do by just smiling and caring about people. We can stop people from dying! @DarrenCriss"
104933045370494977,153694313,n,,,,,,"@mateosstory Thanks! I think he deserves most of the credit. He did fear bullies, but found his school has anti bully culture from top down."
105080924324102145,278727749,y,report,other,n,reporter,none,Rebecca Black Quits Middle School After Bullying http://t.co/Aq51ECt
108259542537732096,301550072,n,,,,,,Thought @PerezHilton was gonna stop being a bully #journalistnotacritic #hater
101617934790688768,342450496,y,report,other,n,reporter,none,"@mel_star90 i'm getting bullied about my phone, :/ lol need to do something about it sooon! lol"
103612323947753473,51581548,n,,,,,,"Read my response to ""Sofre bullying?"": http://t.co/kUGAGZq"
105477232008495104,216567955,n,,,,,,@ArianaGrande What do you think of bullying?
108685960203599873,221889118,n,,,,,,@bellathorne143 BULLYING WE'LL STOP IT!!! http://t.co/2bNDKrD
108710943210471424,54131659,n,,,,,,"@Ooooh_NaNa @_lovejade 
lol im to short to b a bully. lol"
108871687809941504,17154954,n,,,,,,"@WilkinsonLuke yeahh, i bully you.. of course ;) no cause i dont... nah, i just couldn't be bothered #awk"
101505375429337089,24794870,y,accusation,other,n,accuser,none,#StrongHeart Evil Kyu is on roll. bullying Hyuk xD
105970511355461632,226488150,n,,,,,,isso é bullying? KKKKKKK
106526088066371584,231392245,n,,,,,,News from the Blog:  Workplace Investigations – Harassment & Bullying http://t.co/LesKc0V http://t.co/4BKezNB
100968051343769601,54637887,n,,,,,,Did you get to meet Reiko? I bet she was quite a bully.
104739479331405824,282529382,n,,,,,,If u go outside u must be tryna get pushed around like a bully lol
107374928516485120,23501664,y,self-disclosure,other,n,defender,none,Mir complaining 87line bullying him ! HOW CUTE !
102922429432737793,29865077,y,denial,cyberbullying,n,bully,none,While One Of My Besties Is Showing Sympathy The Other One Is Trying To Call Me A Bully..!!!
105172359736074240,56943199,n,,,,,,"@rawrrrdeep @cReems_10 san, your fat hubby of a hathi is bullying me :'( fat hathisaouros!!!!"
106467916047859712,112318884,n,,,,,,@OoohNicole Your a bully xD
106753439505199106,19432015,n,,,,,,@utaunenami_bot Is it okay that I punch every guys who is bullying you? :)
108266490993709056,230260458,y,denial,other,n,bully,none,@xLilStarx @AlexisJordan I'd say pro-labor as they call themselves engender the most bullying as they're weak & bully the people themselves.
108884652823035904,35740310,n,,,,,,Lmfao he stole ur girl so u put him on bully beatdown...
101559511650799616,306731924,y,report,other,n,reporter,none,Lmaoo treasure searched for a cyber bullying video
101969032571387904,147148170,n,,,,,,"""@SouthBully:  : AYE!!!! by SOUTH BULLY. Play: http://t.co/4JpPHvz"" Atl street anthem @DefJamRecords @WakaFlockaBSM @gucci1017 @2chainz"
104333308233662464,314947966,n,,,,,,@ItsmeBreandan  Whats wrong with Ballymun???. Apart from the fact that decent residents there are being bullied by D.C.C and B.R.L
106438860271136768,17229809,n,,,,,,@KyTuck @timmyblog @Im_Allen the wonders of cyber-bullying!
100633699992870912,314167354,y,self-disclosure,other,n,victim,none,@TheCodySimpson u care sooo much for people who get bullied everyday like me plzz retweett
102832143855648768,89134622,n,,,,,,The Bully Project Trailer 2012 HD http://t.co/17dY3Qt
104381142295265280,224751983,n,,,,,,@SquirtGG lmbo true patience is not in bully vocab
106839123670736897,87483616,y,report,other,n,reporter,none,I won the HELPING HAND achievement in Bully: Scholarship Edition for 24 trueachievement points - http://tinyurl.com/6do3bqe
107717524564615168,216173942,y,accusation,other,n,accuser,none,"Dear people who use to bully me, when you hear my name hope it gives you hell, hope it gives you hell. Sincerely, me. #WTAT"
105619401952333824,278522865,n,,,,,,"So after they take that classs , they still bully? #Smh! Oh fuck no! They got the Lil'Girl :O #nowimmad!! ]:&lt;"
103477088132149248,283454410,y,self-disclosure,other,n,bully,none,"Your music gets bullied
Your girl gets bullied
Your radio gets bullied
Your club get bullied
You get bullied
The whole world get bullied"
105001832992079873,171785324,n,,,,,,#iwasthatkid. That everyone hated /bullied and made fun of I never understood why but some how made it. DON'T GIVE UP!
105676049395875840,155586360,n,,,,,,The ugly road to bullying. http://t.co/I3MSUlW
106225113166385153,134751539,n,,,,,,The Bully at Work: What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job http://dlvr.it/bn8wZ
106491777040654336,352695955,n,,,,,,Getting bullied by your boyfriend.
108911585858301952,112832453,y,report,other,n,reporter,none,"Even Psychology Today got attacked for ""Bullying."" How can we make ANY progress if mere information is accused of... http://t.co/ilzXk2L"
105622716379443201,217742834,n,,,,,,@AmandaVsc26 @nxavieer ain jésus viu UAHUAHSUASHAUSA to sefrendo bulling agr KKKK
107703435943616512,88218860,y,self-disclosure,other,n,victim,none,#News :- 'Financial Services Compensation Scheme reprimanded for bullying ...' http://t.co/BjO7XU2
102760275157073921,198212413,y,accusation,other,n,accuser,none,Lmao why did me and Char just bully andre in to buying us waters
103938172588789761,211486254,y,report,other,n,reporter,none,The Cirque Du Freak Set Looks Like The Bully Game
106069296505032705,135043628,n,,,,,,@RichhRumors plz dnt tell me u a twitter bully lol
102733446283145216,20466898,y,self-disclosure,other,n,victim,anger,#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG
101846204043886592,285930164,n,,,,,,"@Amelia_Loves_U Wow kid, you need to'stop, bullying Perry. That's just...wrong on so many levels.."
105772869757321216,143525584,n,,,,,,"@allweknowisamy I do not live on a farm! xD Ugh, you're such a bully. I don't even sound like a farmer?! :L"
109033942186856448,97717608,y,accusation,other,n,accuser,none,I liked a @YouTube video http://t.co/Tjzc6qN Jessica Jarrell Bullying
106680805329350656,42381453,n,,,,,,Thompson School District has a new website to support our community in dealing with bullying and cyberbullying.  Check it out!
107748180023721984,38348667,n,,,,,,"@sophiabush follow me, and spread the word to people I am trying to get the message of anti bullying out! Please help me,I cant do it alone!"
108559427048706048,189862611,n,,,,,,"Stress,cyber bullies,crying every night,holding a secret,about to blow = uh oh...that was me"
100386930864308224,118610386,n,,,,,,#NEWS Defeat the Label are honored to have @MileyCyrus and Cody Simpson as support to stop bullying.  http://t.co/ToRwzId
101776174384025600,289414356,n,,,,,,VMA's Im here now Oh yes Just bullied this TV
104373252113178624,123746419,y,report,other,n,reporter,none,Grieving Mom Forms Group To 'Rise Above' Bullying Environments (NBC) http://t.co/pmUr55B #news #Columbus
106825259285610496,58844432,n,,,,,,@hsujunhao why you all bullying him?? #chinstopcrying #kohchincries
108576192747155456,54331374,n,,,,,,@KayyP34 . On Monday plss don't bully me ! Ahaa
101328422323757056,120114601,n,,,,,,Sofro Bullying por ser Corinthiana.
103304766930681856,78650144,n,,,,,,@twinkz_fasho yes he his lol shit he bully his own mama lol
107248722550865920,35798217,n,,,,,,@MindGrowth &lt; biggest bully alive .. :(
109056194575990784,110309026,n,,,,,,@106andpark #If I Ruled The World Everybody that was bullied wouldnt be anymore. :)
106480822353276928,166046097,y,self-disclosure,other,n,victim,none,I hate writers block. Like there is so much that I know about bullying being bad but I can't put in in words -__-.
100693144668082176,69635835,n,,,,,,"I'm not against rap. I am not against hip-hop. I am against bigotry and inciting violence, rape and bullying."
108614671342387200,198849081,n,,,,,,"if you are proud to be from birmingham help spread condemnation of any rioting/looting tonight - proud of @astonvilla, proud of @Bullring!"
103514022103625728,30841475,n,,,,,,"Glad to be back home! I missed my bed (as stated earlier)! & I finally have fast internet & cable! Oh, & (bullying) my mother.. LOL"
101691303213010944,310385006,y,denial,other,n,bully,none,"@tephuney Reese, you are a bully. :)"
105043129056509953,100020971,n,,,,,,If your ever bullied listen to #NeverSayNever its such an inspirational song
101531047174483968,168462631,n,,,,,,I think we shamed Bolero into abandoning capslock.  I feel like a bully.
102873615975976960,245097679,y,denial,other,y,bully,none,"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc"
103174106945552385,95615212,n,,,,,,@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.
104331352169656321,241576589,n,,,,,,Rebecca Black Forced to Be Homeschooled Due to School Bullying … http://t.co/fIeKRXI
107605048967692288,343563032,n,,,,,,@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something
106149047538167809,270641812,n,,,,,,"So like i'm so sick off these girls bullying me, just makes me wish there was no such thing as bullies or school. :("
106963892323880960,76588508,n,,,,,,@BellaGarrettFan Please go like the facebook page to help stop bullying http://t.co/3QI4W52
108712293692477440,334857873,n,,,,,,"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him"
100375291855241217,238744640,n,,,,,,@AlexAllTimeLow Bully? What?
101731721678041088,40302740,y,accusation,other,n,accuser,none,@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me
104306324006912000,75684231,n,,,,,,"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in 부산 http://t.co/KpR7fYI via @youtube"""
106520363042734081,214897678,n,,,,,,@Tasha_JessieJxx thing and then it was gonna kill me and i woke up..... hahah im not a pussy you just scared me shitless heheh you bully! xx
104255225166176257,187261109,n,,,,,,@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x
105826834381406208,105741392,n,,,,,,played the song 'Another face in the Crowd' by Clockwork Bully on @myspace http://t.co/j7bHeDp
106471175143690241,239234815,y,self-disclosure,other,y,victim,none,@simonpegg isn't the whole mag just bullying?! It's like a bitch you can keep in your handbag
103057384024457216,27419044,n,,,,,,@DyamondNDaRough Protect Me from The bully imma Be In The Bully Protection Program they gon change my name and move me to alaska Ctfupppp
106036417339199489,360054197,n,,,,,,@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God
107910473755795456,267021306,n,,,,,,Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*
101412752286953473,151571791,y,self-disclosure,other,y,victim,none,"Never be bullied into silence. Never allow yourself to be made a victim. ""Accept no one's definition of your life; define yourself."" #quote"
104273815755964416,132271805,y,self-disclosure,other,n,victim,none,"You bully me so fucking much, I hate you"
104333426651439104,309376140,n,,,,,,“@MattShepardFDN: MatthewsPlace.com chatted with @GLEEonFOX's @JennaUshkowitz. Go check out her thoughts on bullying http://t.co/WvHvNVf”
101404224218337280,68272349,n,,,,,,rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology
103975683457425408,143728299,n,,,,,,@mattymatt028 clearly it WAS!! *in my bullying voice!* lls
104690484416483328,53784642,n,,,,,,"What happened to all those friends in that car with her?“@eonline: Rebecca Black Drops Out of School, Blames Bullying http://t.co/kbAWtYv”"
105734781270114304,267921795,n,,,,,,I'm being bullied!! @WetDreams14 @LucienChristian @Future_MD @MJEM989 @byrd8901
106154470068584448,230348971,n,,,,,,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk
108587851859509248,284539663,y,accusation,other,n,accuser,none,@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate
101950962226302976,134967348,n,,,,,,"I'm sorta scared for Vinny in high school. He was bullied for wanting to dance, but most likely that's over.... http://t.co/sIinaWs"
105028193194479616,294362870,n,,,,,,feel like Im gettin bullied into babysitting tomorrow night so my sister can go get laid. absolute bullshit. Not sure what 2 do @cruzinruby
106034365565370368,42655327,n,,,,,,"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting"
100998785618022400,75920857,n,,,,,,I HATE BULLYING!!!!
106532234630148097,24235255,n,,,,,,"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean"
105304534053683200,13265132,n,,,,,,Reblog if you are against bullying - › this must have more notes http://t.co/YIcuxu9
106906865165811713,141362407,y,accusation,other,n,accuser,anger,Bullying Fail http://t.co/mG7zui7
100318756106010624,168846975,n,,,,,,"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun"
105761318811873281,36207009,n,,,,,,FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O
105955711367921664,213172362,y,report,other,n,reporter,none,Get Bullying to STOP!! http://t.co/3ZUy9FJ  Please Sign this!!
108651677627850752,78870124,n,,,,,,Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.
103930730085761024,312662200,y,denial,other,n,bully,none,"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7"
104282571562680320,307090359,n,,,,,,"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully."
106527962463084545,356575417,n,,,,,,"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish"
107111185836548096,129970477,y,report,other,n,reporter,none,@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER ♥15
101314889829715968,309552321,n,,,,,,it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143
103534401081716736,271220245,y,report,other,n,reporter,none,@morgin_ward iMiss seeing your face on the weekends bully :/
103932434323734528,50851686,y,accusation,other,n,accuser,none,@Wheremydrink lol no @BlackIsBUtiful a bully
104827526639132672,226999994,y,report,other,n,reporter,none,@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8
106323697702412288,247172393,n,,,,,,"If Chrome is the school bully, Explorer would be the kid quietly eating glue in the corner. http://t.co/30cTHpB"
107253142743302144,27369422,n,,,,,,@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger
107750616473931776,29362357,n,,,,,,So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!
108770386325409792,183808185,n,,,,,,When I don't have my phone I bully my mom for hers lol
109087845460877312,110764549,n,,,,,,Kana bully by W520 guy :(
106633957965168640,331910280,n,,,,,,"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help"
106885321471438849,184874151,n,,,,,,@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?
101452400782614528,49808287,n,,,,,,My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.
103085351509307392,30072274,y,self-disclosure,other,n,victim,none,#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez
103317569083150337,266726098,y,accusation,cyberbullying,n,accuser,none,@Tropic_Tiff fool u a bully
103608546490462208,188953421,n,,,,,,So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know
100614624596066305,346013244,y,denial,other,y,bully,none,"'TIME FOR THREE'

In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting"
100119765711990786,138792988,n,,,,,,Because yu could be a bully lowkeyy
102941288055308288,123380830,n,,,,,,Bull just got raped  in jail & now I'm crying :( free my boyfriend !!
104240822333087744,239475534,n,,,,,,Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays
104354868155793408,200302026,n,,,,,,@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs
108903138374852608,301199918,n,,,,,,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore
103069419642691584,200256406,y,accusation,other,y,accuser,none,Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :)
103460139243286528,191144169,n,,,,,,Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe
105862158092476416,274704300,y,self-disclosure,other,n,bully,none,Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!
106560283304132608,155936029,n,,,,,,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious."
108106793384808450,159899445,n,,,,,,@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..
108191200913264640,178065522,n,,,,,,@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah
108583891849322496,219535959,y,accusation,other,n,accuser,none,@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52
105500301951381505,33536373,n,,,,,,@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?
109043041301565440,241699693,n,,,,,,Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something
101877843029524480,334438081,y,self-disclosure,other,n,victim,none,@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?
104955699850780672,150826073,n,,,,,,Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK
103486661652004864,67453973,n,,,,,,"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and"
105783414975762432,220396072,n,,,,,,I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot
108894150925090816,354320573,n,,,,,,Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7
101450242272149505,245177260,n,,,,,,#WWYD if You saw the kids who bullied MB?
103811931130966016,81287355,n,,,,,,@grungews @arleyronan ISSO SIM É BULLYING. DENUCIEM!
106366650105860097,128176661,n,,,,,,"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video."
107014244289089538,97100083,n,,,,,,CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela
104098641467277312,226905024,n,,,,,,To sofrendo bullying da minha internet
101753726754226176,217917124,y,report,other,n,reporter,none,@Moonk26 deft not a twitter bully ppl makin me mad
105840677706936320,358803119,n,,,,,,@steatherton yeah mate miss it loads.. Was so so good! Sat at home sulking past few days! Wisdom teeth bullying me :(
107600555823730688,213974113,n,,,,,,@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.
108699434099027968,354415604,n,,,,,,@marissazupancic any name counts as bullying..so if u want then u can.
104033020859793408,338174714,n,,,,,,@SportsSturm Bully shawn back because dane cook was one of the cooks
101316066319409153,174875633,n,,,,,,@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay
107009527324475392,277639030,n,,,,,,Salisbury teens combat cyber bullying – News Review Messenger http://t.co/O72c6QZ #KasiTopShayela
101351121158815744,68135084,n,,,,,,"Lmao , I'm Not A Bully ! Shut Up ."
102735342322466817,37184268,n,,,,,,@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...
104010877342195713,233011762,y,self-disclosure,other,y,victim,none,@TStush1 Did you message me again after I said la la la bullying? Lol
105437378419765248,137058866,n,,,,,,Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando
106070466187374592,222151711,n,,,,,,"$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform."
103482561707253760,131799459,n,,,,,,You still a bully tho
101694279558242304,200794764,n,,,,,,I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.
106847498890522624,68762756,n,,,,,,Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!
109079831387451392,49456900,n,,,,,,I cant believe mi bully ass daughter pulled mi track out like wtf
104283119804350465,115900487,n,,,,,,"é galero, sofro bullying memo"
108501153783885825,148728728,n,,,,,,"@THEBULL_T ur bully's look official ""no homo"" lol"
108559494140805120,63359191,n,,,,,,"@RichieeLove * GASPP * i do nottt bully you . Quit lying, yyouu trynna get me fussed outt !"
108960068371873792,344670739,y,accusation,cyberbullying,n,accuser,anger,My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom
101035279695097857,268838481,y,report,other,n,reporter,none,@wahyupuspita knp cyber bully?
104405548077826048,316064120,n,,,,,,@stompoutbullying please show your support for the Movement for America’s Children! Spread the word & sign the pledge http://t.co/qx5rgvY
108593844068679680,18080620,n,,,,,,Hey @TaeBrooks me and @TaeBrooksTeam think you should cover 'Don't Laugh At Me' by Mark Wills.its to be against bullying :)
102061588642664448,245638191,n,,,,,,This gyal is gettin bullied
102382544250609664,120753060,n,,,,,,"shut up jessie j, there's a reason why you was bullied at school you cretin"
106099031851274240,125865419,n,,,,,,no one ever help.me like my bully @AlwaysVero_ did /:
108033808808419328,141978146,y,self-disclosure,other,n,bully,none,"Read my response to ""Já presenciou bullying?"": http://4ms.me/nfM2u1"
101624956185624576,77003005,n,,,,,,Can someone show me a fota of the bully from glee?
102477847611969536,350526309,y,self-disclosure,cyberbullying,n,victim,none,"#Education School Bullies, Bullying, self-defense, self-defence, martial arts http://t.co/q9AqIq5"
